-0.036858387	-0.024438486	-0.06342883	-0.00019824551	-0.003765513	-0.012188461	-0.009975758	0.017879097	-0.06803163	0.011476558	0.035868306	0.02955708	-0.037027646	-0.015759114	0.0022897474	-0.07184639
-0.04215868	-0.00089044037	0.02141212	-0.035373133	-0.013061694	0.004484713	-0.009935439	0.035967544	0.0016103223	0.022372536	-0.03144627	0.04213632	-0.005171697	-0.027242996	-0.05449114	-0.004137632
0.06599875	0.024483602	0.011230695	-0.04124429	-0.0022228095	-0.014739391	-0.0339488	0.0059971376	-0.031666186	-0.026546156	0.014026573	0.025125826	0.03833501	-0.02498272	-0.008387996	-0.026349504
-0.0031710058	-0.044927783	-0.05466	-0.038420513	0.04110542	-0.01477557	-0.027769385	-0.014741688	0.024360968	-0.02945251	-0.0014797501	-0.0013053805	0.025932325	-0.040455833	0.0062225848	-0.016898213
0.010281108	0.009904266	0.006490307	0.025298717	0.016629789	0.00847975	-0.028014477	-0.020245831	0.024486473	0.04421473	-0.028867684	-0.03298507	0.04657359	0.0002556443	-0.030866327	0.014058166
-0.05319066	0.025861131	0.008866644	-0.009712699	-0.024253799	-0.060523275	-0.048756108	0.04922569	0.035085544	-0.009468937	-0.013408976	0.04659729	-0.0219479	-0.005783565	-0.07434131	-0.042613152
-0.018776024	-0.020247588	0.0009144523	0.05565974	-0.028256968	-0.06385626	0.015886424	-0.028883636	0.0048297974	-0.02863706	-0.03158734	0.0039503966	0.0047203773	0.06743911	-0.04791801	0.035809584
-0.036628835	-0.04349319	0.03911267	0.031958368	-0.021780806	-0.0025496997	-0.0358405	-0.013807722	0.0405519	-0.050714303	0.017762894	0.03079771	0.006615564	-0.012932075	-0.021529187	-0.053592585
0.06459415	0.041529935	0.0024372193	-0.045485545	-0.05334188	0.011231227	0.03356674	0.034514178	-0.04077529	0.034249395	-0.032269955	-0.012834833	0.06770828	-0.05370799	0.010565772	0.024498696
0.023970898	0.02911221	-0.0074473396	-0.03559508	-0.03889094	-0.013112522	0.04868833	-0.0045692828	-0.043700956	-0.033843353	-0.03012642	-0.046720635	-0.015597165	-0.012666745	-0.010046058	-0.011058949
0.03769527	0.005212069	0.030511742	0.010493621	0.03330949	0.036569063	0.01004226	0.034778666	0.013718897	-0.043234613	0.025608929	0.0060415524	-0.014322509	-0.03621323	-0.038781125	-0.032424748
0.030800482	-0.0072468957	0.022317998	0.03939486	-0.019125367	0.054059558	0.04192042	-0.02366252	0.00092456886	-0.034003522	-0.018757584	-0.007968667	0.06368675	-0.018816099	0.022658259	-0.0033480467
0.027291527	0.013191587	0.009757071	0.036411073	-0.024083482	-0.002494727	0.04596297	0.03540214	-0.053099766	0.024769813	0.010226364	-0.048768573	0.0074106622	0.0072843214	-0.0131129725	-0.017614422
0.03773456	-0.0019905905	-0.02090356	-0.032763116	-0.016048372	-0.04361734	-0.019279657	0.008449877	0.0076642903	0.01452566	-0.018008966	-0.023675643	0.0011605974	-0.020856582	-0.011407489	0.010098265
-0.010834126	-0.0064160293	0.060023025	-0.045560095	0.0073667862	-0.037227027	-0.0006180647	0.0028848404	0.0029054866	0.029185096	-0.0059134346	0.012711234	-0.009580245	-0.021004537	0.010627661	0.04118964
0.02254765	0.01970996	0.0063851965	0.021996384	0.010804048	-0.027917292	-0.023357814	-0.028848343	0.019048512	-0.032353844	0.021912131	-0.04983857	-0.05457068	0.042515095	-0.00938064	0.026259355
-0.028821085	0.010276081	0.020216573	-0.03992679	-0.04603988	-0.00045905865	-0.02802733	-0.033112165	-0.030006358	-0.023793729	-0.013990062	-0.006818701	0.008772143	0.023982557	0.0029250712	-0.0022372443
0.022463774	0.031398255	-0.025693588	-0.005536144	-0.03932336	0.021571066	0.0059041204	-0.007226292	0.053168904	-0.021929478	-0.046280883	0.013928744	0.05098644	-0.032474045	0.007467525	0.024772093
0.04661423	-0.03907778	0.046576615	0.021487474	0.036276456	0.06374898	0.009592177	-0.040294997	-0.021308677	-0.037936144	-0.03910989	0.023973512	0.044650014	-0.025067491	0.036332216	-0.0017626208
-0.034199316	-0.037854113	-0.017402682	-0.023433758	-0.021720503	-0.0066249813	0.04903788	-0.00682818	0.0031502252	-0.032103546	0.024804873	0.0034874156	-0.040370453	-0.017719517	0.0073353527	0.0014387611
0.020135904	0.051118772	-0.004604979	-0.018457685	-0.027315648	-0.0259084	-0.030771783	-0.058236986	0.014341511	-0.009599928	0.06691997	0.0015593265	0.00901349	0.0034593628	-0.046535242	-0.050435886
-0.058282897	0.048105836	0.009050299	0.037938286	0.03528117	-0.032976698	0.0023204053	-0.020437198	0.00833835	-0.04397866	0.0075412113	-0.0047836257	-0.013712385	0.039002802	-0.020708088	-0.021337183
0.07052411	-0.0023015637	-0.016863288	0.013935235	-0.04622494	0.033466797	-0.051142465	0.026430875	0.01437093	0.04366905	0.026755065	-0.034074478	0.024372727	0.010676017	0.03839582	0.05022763
0.015857166	0.045354538	-0.03593991	-0.037619315	0.0015037005	0.013153069	-0.012011738	0.03641413	-0.037813835	-0.0148063395	0.020410128	0.022646913	-0.048708305	0.056926254	-0.015307546	-0.0033407945
-0.022172041	0.01428505	-0.022810372	0.03251659	-0.057626016	-0.03300915	0.033172112	0.029364146	-0.029298019	0.0042366493	-0.05784032	-0.04706745	0.016246151	-0.03183383	0.027211387	0.046295118
0.014489097	0.014693383	-0.02181263	-0.011631638	0.009968124	0.03690051	0.0158371	-0.0019082517	-0.015450913	0.05114097	-0.0542936	-0.042976968	0.059995756	0.038407132	0.022963148	0.06953066
0.042126708	0.013586729	-0.036033396	-0.023145217	0.02590645	-0.04992453	-0.03966677	0.029063785	-0.018121962	0.04685285	-0.022419728	-0.0133267995	0.01405274	-0.022688715	0.017749006	0.00943766
0.007923771	-0.026037537	-0.00071293296	-0.019215036	-0.030126141	-0.031453703	-0.0074111135	0.034831867	0.014615422	-0.010959802	-0.051829338	0.038553424	-0.032190066	-0.032197878	-0.031046735	0.026866132
-0.021952443	0.033310726	-0.037822645	0.007714696	-0.04191871	0.026638482	-0.0136070065	0.021852983	-0.021784466	-0.0050714468	-0.046731286	0.008336852	-0.021642376	0.018427826	-0.03755081	-0.025503416
0.035324946	0.055192452	-0.050525203	-0.03244035	0.014399614	0.03350033	-0.007913012	-0.044471942	-0.015297799	-0.048228815	0.026641222	-0.041437585	0.043099854	-0.010371136	0.03800857	0.03668279
0.019641548	-0.025398824	-0.05063947	-0.032961156	0.037838418	-0.031841896	0.041773193	0.007523972	0.0067019383	-0.046353627	0.04572717	0.02398059	0.007432366	0.0053201485	-0.0064872825	0.0073528327
-0.035898663	-0.0026353844	-0.051229354	0.03589623	0.01843895	-0.025203241	0.0009818539	0.0021691744	0.02502384	0.015515575	-0.015196128	0.029420393	0.019091373	-0.032315906	-0.03901711	0.015639022
0.07675401	0.0077556428	0.037296765	-0.042469215	-0.02926574	0.049756005	-0.023030039	0.03900074	-0.008651856	0.010229978	-0.041520488	0.013442255	0.037700493	-0.057487816	0.04448708	-0.003578183
-0.03132127	0.04191995	-0.043103628	-0.02933512	-0.012786305	-0.03626293	0.007510759	0.030986903	-0.038179334	0.0135702435	-0.01070215	-0.028367834	0.05929685	-0.0044151517	-0.021726228	0.044412117
0.0021439665	-0.04532857	-0.022910595	-0.010294706	0.026888393	0.04484228	0.023425112	-0.016747423	-0.010874538	0.018346127	0.02480766	0.025489159	0.049969442	0.013464871	0.01215318	0.03709519
-0.036176674	0.03444368	-0.012548501	0.002085913	-0.03346944	0.026741646	0.005785601	-0.010923207	0.011523612	0.006686049	0.054058917	-0.004241241	0.0022522996	0.021944705	0.01358022	-0.018446153
-0.053701155	0.019137757	-0.014819977	-0.032068018	0.00109174	-0.010077844	-0.028555952	-0.028017962	0.008546723	0.03621785	0.02103209	-0.031528194	-0.04011914	-0.02365533	-0.025750479	0.003128975
0.042373274	0.007791206	-0.03138241	-0.0037142173	-0.03148612	0.008023783	0.025658099	-0.023785155	0.047685612	0.054214396	0.0051673576	0.011751053	-0.031255256	-0.03690071	0.031848915	0.050131805
-0.035718847	-0.0020073843	-0.05276971	-0.032273233	0.018919382	-0.021022681	0.05531109	-0.049275074	0.026367601	-0.019038303	-0.030654818	-0.012466991	0.02586679	-0.01785713	-0.04111488	0.03911534
-0.0019848035	-0.010839773	0.0010071917	-0.05397443	-0.014805552	0.025670467	0.03768036	0.04278862	-0.0013735346	-0.048030194	-0.018850343	0.0073214704	-0.053671576	-0.038789038	-0.05988103	0.0059457985
-0.015049342	0.03576709	0.048201844	-0.04403317	0.02694989	0.018221145	-0.021765772	0.048637304	-0.049669802	-0.045662913	0.0061739804	0.03626147	-0.01757458	-0.020783218	0.037613172	-0.0477912
0.023187	0.02611731	-0.047077097	-0.056497257	-0.0023659295	0.013380875	-0.021346234	0.0013138545	0.011226414	-0.019497698	-0.038256276	0.030645007	0.025525438	-0.019588614	-0.054503724	-0.0025666817
